paper_id,claim,figure_id,title,caption,local_image_path,url
PMC6696698,"Overview of DSLP laboratories
DLSP current activities take place in three KEMRI laboratories, one in Kisumu and two in Nairobi (Fig. 1).",PMC6696698_figure_1,Fig. 1.,"Physical location of Diagnostics and Laboratory Systems Program (DLSP) in Kenya and 10 county laboratory systems strengthening for the detection of Antimicrobial Resistance (AMR), 4 Acute Febrile Illness (AFI) surveillance sites and 5 National Influenza Surveillance sites",./data/PMC6696698/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6394/6696698/512dc870aebe/12889_2019_6770_Fig1_HTML.jpg
PMC6696698,"In Kenya, DGHP has supported investigations into outbreaks of respiratory diseases (e.g., influenza, pertussis), diarrheal diseases (e.g., cholera, Salmonella Typhi, shigellosis), aflatoxicosis, and vector-borne diseases (e.g., Zika, dengue, chikungunya, Rift Valley fever viruses) (Fig. 3) [9, 22–27].",PMC6696698_figure_3,Fig. 3.,Number of annual outbreak responses in Kenya and the region by disease syndrome supported by DLSP,./data/PMC6696698/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6394/6696698/e7fd42c54f9d/12889_2019_6770_Fig3_HTML.jpg
PMC6696698,Arrows represent implementation of Polymerase Chain Reaction (PCR) and TaqMan Array Card (TAC)Fig. 3.,PMC6696698_figure_3,Fig. 3.,Number of annual outbreak responses in Kenya and the region by disease syndrome supported by DLSP,./data/PMC6696698/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6394/6696698/e7fd42c54f9d/12889_2019_6770_Fig3_HTML.jpg
PMC6696698,"The complete number of outbreaks and training performed in the region is summarized in Fig. 4.Development of new diagnostic technology to detect emerging and re-emerging pathogens
The diagnostic capacity in DLSP laboratories has been augmenting annually since 2004.",PMC6696698_figure_4,Fig. 4.,Countries that DGHP supported for training and/or outbreak response from 2006 to 2016,./data/PMC6696698/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6394/6696698/cc8dbaaeca0f/12889_2019_6770_Fig4_HTML.jpg
PMC6696698,"To date DLSP, across its three participating laboratories, is capable of testing for 153 different pathogens by rRT-PCR, serological assays, microscopy, bacterial and viral culture, immunofluorescence and TAC. (Fig. 2).",PMC6696698_figure_2,Fig. 2.,"Number of parasites, viruses and bacterium in human, animal and environmental specimens the DLSP laboratory can test using diagnostic assays by year. Blue = parasites, orange = viruses, teal = bacterium. Arrows represent implementation of Polymerase Chain Reaction (PCR) and TaqMan Array Card (TAC)",./data/PMC6696698/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6394/6696698/9f06354c55f3/12889_2019_6770_Fig2_HTML.jpg
PMC6696698,"Within 3 years, the project will expand to include an additional 8 counties with improved capacity in microbiology techniques, AMR, specimen referral and shipping (Fig. 1).",PMC6696698_figure_1,Fig. 1.,"Physical location of Diagnostics and Laboratory Systems Program (DLSP) in Kenya and 10 county laboratory systems strengthening for the detection of Antimicrobial Resistance (AMR), 4 Acute Febrile Illness (AFI) surveillance sites and 5 National Influenza Surveillance sites",./data/PMC6696698/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6394/6696698/512dc870aebe/12889_2019_6770_Fig1_HTML.jpg
PMC6696698,"As of 2016, NPHLS NIC has successfully assumed diagnostic testing responsibility for 2 of the 5 influenza sentinel surveillance sites in the country (Fig. 1).",PMC6696698_figure_1,Fig. 1.,"Physical location of Diagnostics and Laboratory Systems Program (DLSP) in Kenya and 10 county laboratory systems strengthening for the detection of Antimicrobial Resistance (AMR), 4 Acute Febrile Illness (AFI) surveillance sites and 5 National Influenza Surveillance sites",./data/PMC6696698/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6394/6696698/512dc870aebe/12889_2019_6770_Fig1_HTML.jpg
PMC6696698,"Over the last decade DLSP trained technical staff from Kenya and neighboring countries in PCR, ELISA and microbiology diagnostic techniques to detect multiple pathogens (Fig. 2).",PMC6696698_figure_2,Fig. 2.,"Number of parasites, viruses and bacterium in human, animal and environmental specimens the DLSP laboratory can test using diagnostic assays by year. Blue = parasites, orange = viruses, teal = bacterium. Arrows represent implementation of Polymerase Chain Reaction (PCR) and TaqMan Array Card (TAC)",./data/PMC6696698/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6394/6696698/9f06354c55f3/12889_2019_6770_Fig2_HTML.jpg
PMC6696698,"This capacity was recently recognized by the newly established African Centers of Disease Control which has designated Kenya as a regional collaborating center, to support disease prevention and outbreak response throughout the region.Acknowledgements
Special thanks to Radha Friedman for providing Fig. 4 of this article.",PMC6696698_figure_4,Fig. 4.,Countries that DGHP supported for training and/or outbreak response from 2006 to 2016,./data/PMC6696698/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6394/6696698/cc8dbaaeca0f/12889_2019_6770_Fig4_HTML.jpg
PMC6696698,"The full contents of the supplement are available online at https://bmcpublichealth.biomedcentral.com/articles/supplements/volume-19-supplement-3.Authors’ contributions
EH created the content, wrote the manuscript and created Fig. 3a, BJ contributed the biosafety/biosecurity section and microbiology AMR, CO contributed to TAC and Fig. 2, JBO contributed to the enteric studies, VO contributed to the one health projects, BSF contributed in outbreak response, TAC and pathogen discovery, MKN was the first lab director of DLSP, JM contributed to the HIV/TB information, GB is the branch chief of CGHR and oversaw the projects listed in this manuscript, RO contributed to RVIDA project, NO contributed to the flu program in western Kenya, SSC is the director of the CDC Kenya flu program and contributed to the flu information, PM contributed to the one health information, DMN contributed in lab mapping and Fig. 1, JV contributed on the PBIDS platform, SL contributed in the FELTP information, RFB developed the PBIDS platform, JM contributed to all the surveillance platforms, KDC is the country director and contributed in editing and content of manuscript and MAW is the DGHP director who contributed in writing, editing and the content of the manuscript.",PMC6696698_figure_3,Fig. 3.,Number of annual outbreak responses in Kenya and the region by disease syndrome supported by DLSP,./data/PMC6696698/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6394/6696698/e7fd42c54f9d/12889_2019_6770_Fig3_HTML.jpg
PMC6696698,"The full contents of the supplement are available online at https://bmcpublichealth.biomedcentral.com/articles/supplements/volume-19-supplement-3.Authors’ contributions
EH created the content, wrote the manuscript and created Fig. 3a, BJ contributed the biosafety/biosecurity section and microbiology AMR, CO contributed to TAC and Fig. 2, JBO contributed to the enteric studies, VO contributed to the one health projects, BSF contributed in outbreak response, TAC and pathogen discovery, MKN was the first lab director of DLSP, JM contributed to the HIV/TB information, GB is the branch chief of CGHR and oversaw the projects listed in this manuscript, RO contributed to RVIDA project, NO contributed to the flu program in western Kenya, SSC is the director of the CDC Kenya flu program and contributed to the flu information, PM contributed to the one health information, DMN contributed in lab mapping and Fig. 1, JV contributed on the PBIDS platform, SL contributed in the FELTP information, RFB developed the PBIDS platform, JM contributed to all the surveillance platforms, KDC is the country director and contributed in editing and content of manuscript and MAW is the DGHP director who contributed in writing, editing and the content of the manuscript.",PMC6696698_figure_2,Fig. 2.,"Number of parasites, viruses and bacterium in human, animal and environmental specimens the DLSP laboratory can test using diagnostic assays by year. Blue = parasites, orange = viruses, teal = bacterium. Arrows represent implementation of Polymerase Chain Reaction (PCR) and TaqMan Array Card (TAC)",./data/PMC6696698/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6394/6696698/9f06354c55f3/12889_2019_6770_Fig2_HTML.jpg
PMC6696698,"The full contents of the supplement are available online at https://bmcpublichealth.biomedcentral.com/articles/supplements/volume-19-supplement-3.Authors’ contributions
EH created the content, wrote the manuscript and created Fig. 3a, BJ contributed the biosafety/biosecurity section and microbiology AMR, CO contributed to TAC and Fig. 2, JBO contributed to the enteric studies, VO contributed to the one health projects, BSF contributed in outbreak response, TAC and pathogen discovery, MKN was the first lab director of DLSP, JM contributed to the HIV/TB information, GB is the branch chief of CGHR and oversaw the projects listed in this manuscript, RO contributed to RVIDA project, NO contributed to the flu program in western Kenya, SSC is the director of the CDC Kenya flu program and contributed to the flu information, PM contributed to the one health information, DMN contributed in lab mapping and Fig. 1, JV contributed on the PBIDS platform, SL contributed in the FELTP information, RFB developed the PBIDS platform, JM contributed to all the surveillance platforms, KDC is the country director and contributed in editing and content of manuscript and MAW is the DGHP director who contributed in writing, editing and the content of the manuscript.",PMC6696698_figure_1,Fig. 1.,"Physical location of Diagnostics and Laboratory Systems Program (DLSP) in Kenya and 10 county laboratory systems strengthening for the detection of Antimicrobial Resistance (AMR), 4 Acute Febrile Illness (AFI) surveillance sites and 5 National Influenza Surveillance sites",./data/PMC6696698/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6394/6696698/512dc870aebe/12889_2019_6770_Fig1_HTML.jpg
PMC6696698,"DLSP current activities take place in three KEMRI laboratories, one in Kisumu and two in Nairobi (Fig. 1).",PMC6696698_figure_1,Fig. 1.,"Physical location of Diagnostics and Laboratory Systems Program (DLSP) in Kenya and 10 county laboratory systems strengthening for the detection of Antimicrobial Resistance (AMR), 4 Acute Febrile Illness (AFI) surveillance sites and 5 National Influenza Surveillance sites",./data/PMC6696698/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6394/6696698/512dc870aebe/12889_2019_6770_Fig1_HTML.jpg
PMC6696698,The complete number of outbreaks and training performed in the region is summarized in Fig. 4.,PMC6696698_figure_4,Fig. 4.,Countries that DGHP supported for training and/or outbreak response from 2006 to 2016,./data/PMC6696698/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6394/6696698/cc8dbaaeca0f/12889_2019_6770_Fig4_HTML.jpg
PMC6696698,"Acknowledgements
Special thanks to Radha Friedman for providing Fig. 4 of this article.",PMC6696698_figure_4,Fig. 4.,Countries that DGHP supported for training and/or outbreak response from 2006 to 2016,./data/PMC6696698/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6394/6696698/cc8dbaaeca0f/12889_2019_6770_Fig4_HTML.jpg
PMC6696698,Special thanks to Radha Friedman for providing Fig. 4 of this article.,PMC6696698_figure_4,Fig. 4.,Countries that DGHP supported for training and/or outbreak response from 2006 to 2016,./data/PMC6696698/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6394/6696698/cc8dbaaeca0f/12889_2019_6770_Fig4_HTML.jpg
PMC6696698,"Authors’ contributions
EH created the content, wrote the manuscript and created Fig. 3a, BJ contributed the biosafety/biosecurity section and microbiology AMR, CO contributed to TAC and Fig. 2, JBO contributed to the enteric studies, VO contributed to the one health projects, BSF contributed in outbreak response, TAC and pathogen discovery, MKN was the first lab director of DLSP, JM contributed to the HIV/TB information, GB is the branch chief of CGHR and oversaw the projects listed in this manuscript, RO contributed to RVIDA project, NO contributed to the flu program in western Kenya, SSC is the director of the CDC Kenya flu program and contributed to the flu information, PM contributed to the one health information, DMN contributed in lab mapping and Fig. 1, JV contributed on the PBIDS platform, SL contributed in the FELTP information, RFB developed the PBIDS platform, JM contributed to all the surveillance platforms, KDC is the country director and contributed in editing and content of manuscript and MAW is the DGHP director who contributed in writing, editing and the content of the manuscript.",PMC6696698_figure_3,Fig. 3.,Number of annual outbreak responses in Kenya and the region by disease syndrome supported by DLSP,./data/PMC6696698/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6394/6696698/e7fd42c54f9d/12889_2019_6770_Fig3_HTML.jpg
PMC6696698,"Authors’ contributions
EH created the content, wrote the manuscript and created Fig. 3a, BJ contributed the biosafety/biosecurity section and microbiology AMR, CO contributed to TAC and Fig. 2, JBO contributed to the enteric studies, VO contributed to the one health projects, BSF contributed in outbreak response, TAC and pathogen discovery, MKN was the first lab director of DLSP, JM contributed to the HIV/TB information, GB is the branch chief of CGHR and oversaw the projects listed in this manuscript, RO contributed to RVIDA project, NO contributed to the flu program in western Kenya, SSC is the director of the CDC Kenya flu program and contributed to the flu information, PM contributed to the one health information, DMN contributed in lab mapping and Fig. 1, JV contributed on the PBIDS platform, SL contributed in the FELTP information, RFB developed the PBIDS platform, JM contributed to all the surveillance platforms, KDC is the country director and contributed in editing and content of manuscript and MAW is the DGHP director who contributed in writing, editing and the content of the manuscript.",PMC6696698_figure_2,Fig. 2.,"Number of parasites, viruses and bacterium in human, animal and environmental specimens the DLSP laboratory can test using diagnostic assays by year. Blue = parasites, orange = viruses, teal = bacterium. Arrows represent implementation of Polymerase Chain Reaction (PCR) and TaqMan Array Card (TAC)",./data/PMC6696698/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6394/6696698/9f06354c55f3/12889_2019_6770_Fig2_HTML.jpg
PMC6696698,"Authors’ contributions
EH created the content, wrote the manuscript and created Fig. 3a, BJ contributed the biosafety/biosecurity section and microbiology AMR, CO contributed to TAC and Fig. 2, JBO contributed to the enteric studies, VO contributed to the one health projects, BSF contributed in outbreak response, TAC and pathogen discovery, MKN was the first lab director of DLSP, JM contributed to the HIV/TB information, GB is the branch chief of CGHR and oversaw the projects listed in this manuscript, RO contributed to RVIDA project, NO contributed to the flu program in western Kenya, SSC is the director of the CDC Kenya flu program and contributed to the flu information, PM contributed to the one health information, DMN contributed in lab mapping and Fig. 1, JV contributed on the PBIDS platform, SL contributed in the FELTP information, RFB developed the PBIDS platform, JM contributed to all the surveillance platforms, KDC is the country director and contributed in editing and content of manuscript and MAW is the DGHP director who contributed in writing, editing and the content of the manuscript.",PMC6696698_figure_1,Fig. 1.,"Physical location of Diagnostics and Laboratory Systems Program (DLSP) in Kenya and 10 county laboratory systems strengthening for the detection of Antimicrobial Resistance (AMR), 4 Acute Febrile Illness (AFI) surveillance sites and 5 National Influenza Surveillance sites",./data/PMC6696698/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6394/6696698/512dc870aebe/12889_2019_6770_Fig1_HTML.jpg
PMC6696698,"EH created the content, wrote the manuscript and created Fig. 3a, BJ contributed the biosafety/biosecurity section and microbiology AMR, CO contributed to TAC and Fig. 2, JBO contributed to the enteric studies, VO contributed to the one health projects, BSF contributed in outbreak response, TAC and pathogen discovery, MKN was the first lab director of DLSP, JM contributed to the HIV/TB information, GB is the branch chief of CGHR and oversaw the projects listed in this manuscript, RO contributed to RVIDA project, NO contributed to the flu program in western Kenya, SSC is the director of the CDC Kenya flu program and contributed to the flu information, PM contributed to the one health information, DMN contributed in lab mapping and Fig. 1, JV contributed on the PBIDS platform, SL contributed in the FELTP information, RFB developed the PBIDS platform, JM contributed to all the surveillance platforms, KDC is the country director and contributed in editing and content of manuscript and MAW is the DGHP director who contributed in writing, editing and the content of the manuscript.",PMC6696698_figure_3,Fig. 3.,Number of annual outbreak responses in Kenya and the region by disease syndrome supported by DLSP,./data/PMC6696698/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6394/6696698/e7fd42c54f9d/12889_2019_6770_Fig3_HTML.jpg
