paper_id,claim,figure_id,title,caption,local_image_path,url
PMC11065619,"As shown in the top right panel of Figure 1, individuals who, on average, experienced higher negative affect in the morning also tended to experience more intense smoking urges later in the day ().",PMC11065619_figure_1,Figure 1.,"Within-person (left column) and between-person (right column) associations between morning negative affect and later-day smoking urges (top row), and later-day smoking behavior (bottom row). Light gray lines (left column) show the range of individual differences in the extent of the within-person associations. Results indicated evidence of credible associations for the top left panel, top right panel and bottom left panel.",./data/PMC11065619/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8e8b/11065619/37b8d26e08ce/nihms-1938186-f0001.jpg
PMC11065619,"Similarly, as shown in the top left panel of Figure 1, on mornings when individuals’ negative affect was higher than usual, their smoking urges later in the day also tended to be more intense than usual ().",PMC11065619_figure_1,Figure 1.,"Within-person (left column) and between-person (right column) associations between morning negative affect and later-day smoking urges (top row), and later-day smoking behavior (bottom row). Light gray lines (left column) show the range of individual differences in the extent of the within-person associations. Results indicated evidence of credible associations for the top left panel, top right panel and bottom left panel.",./data/PMC11065619/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8e8b/11065619/37b8d26e08ce/nihms-1938186-f0001.jpg
PMC11065619,"The results also showed that participants differed substantially from one another in the extent of within-person association between morning negative affect and later day smoking urges, indicated by the light gray lines in the top left panel of Figure 1 ().",PMC11065619_figure_1,Figure 1.,"Within-person (left column) and between-person (right column) associations between morning negative affect and later-day smoking urges (top row), and later-day smoking behavior (bottom row). Light gray lines (left column) show the range of individual differences in the extent of the within-person associations. Results indicated evidence of credible associations for the top left panel, top right panel and bottom left panel.",./data/PMC11065619/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8e8b/11065619/37b8d26e08ce/nihms-1938186-f0001.jpg
PMC11065619,Logistic model results are reported in log odds units.Figure 1.,PMC11065619_figure_1,Figure 1.,"Within-person (left column) and between-person (right column) associations between morning negative affect and later-day smoking urges (top row), and later-day smoking behavior (bottom row). Light gray lines (left column) show the range of individual differences in the extent of the within-person associations. Results indicated evidence of credible associations for the top left panel, top right panel and bottom left panel.",./data/PMC11065619/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8e8b/11065619/37b8d26e08ce/nihms-1938186-f0001.jpg
PMC11065619,"In contrast, as shown in the bottom left panel of Figure 1, there was a credible within-person association between morning negative affect and later-day smoking ().",PMC11065619_figure_1,Figure 1.,"Within-person (left column) and between-person (right column) associations between morning negative affect and later-day smoking urges (top row), and later-day smoking behavior (bottom row). Light gray lines (left column) show the range of individual differences in the extent of the within-person associations. Results indicated evidence of credible associations for the top left panel, top right panel and bottom left panel.",./data/PMC11065619/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8e8b/11065619/37b8d26e08ce/nihms-1938186-f0001.jpg
PMC11065619,This is visually depicted by the faint gray lines in the bottom left panel of Figure 1.,PMC11065619_figure_1,Figure 1.,"Within-person (left column) and between-person (right column) associations between morning negative affect and later-day smoking urges (top row), and later-day smoking behavior (bottom row). Light gray lines (left column) show the range of individual differences in the extent of the within-person associations. Results indicated evidence of credible associations for the top left panel, top right panel and bottom left panel.",./data/PMC11065619/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8e8b/11065619/37b8d26e08ce/nihms-1938186-f0001.jpg
PMC11065619,"As shown in the top right panel of Figure 2, individuals who, on average, experienced higher positive affect in the morning also tended to experience less intense smoking urges later in the day ().",PMC11065619_figure_2,Figure 2.,"Within-person (left column) and between-person (right column) associations between morning positive affect and later-day smoking behavior (top row), and between morning negative affect and later-day smoking behavior (bottom row). Light gray lines (left column) show the range of individual differences in the extent of the within-person associations. Results indicated evidence of credible associations for the top left panel and top right panel.",./data/PMC11065619/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8e8b/11065619/c73cd356f372/nihms-1938186-f0002.jpg
PMC11065619,"Similarly, as shown in the top left panel of Figure 2, on mornings when individuals’ positive affect was higher than usual, their smoking urges later in the day tended to be less intense than usual ().",PMC11065619_figure_2,Figure 2.,"Within-person (left column) and between-person (right column) associations between morning positive affect and later-day smoking behavior (top row), and between morning negative affect and later-day smoking behavior (bottom row). Light gray lines (left column) show the range of individual differences in the extent of the within-person associations. Results indicated evidence of credible associations for the top left panel and top right panel.",./data/PMC11065619/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8e8b/11065619/c73cd356f372/nihms-1938186-f0002.jpg
PMC11065619,"The results also showed that participants differed substantially from one another in the extent of within-person association between morning positive affect and later day smoking urges, indicated by the light gray lines in the top left panel of Figure 2 ().",PMC11065619_figure_2,Figure 2.,"Within-person (left column) and between-person (right column) associations between morning positive affect and later-day smoking behavior (top row), and between morning negative affect and later-day smoking behavior (bottom row). Light gray lines (left column) show the range of individual differences in the extent of the within-person associations. Results indicated evidence of credible associations for the top left panel and top right panel.",./data/PMC11065619/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8e8b/11065619/c73cd356f372/nihms-1938186-f0002.jpg
PMC11065619,Logistic model results are reported in log odds units.Figure 2.,PMC11065619_figure_2,Figure 2.,"Within-person (left column) and between-person (right column) associations between morning positive affect and later-day smoking behavior (top row), and between morning negative affect and later-day smoking behavior (bottom row). Light gray lines (left column) show the range of individual differences in the extent of the within-person associations. Results indicated evidence of credible associations for the top left panel and top right panel.",./data/PMC11065619/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8e8b/11065619/c73cd356f372/nihms-1938186-f0002.jpg
PMC11065619,This is visually depicted by the faint gray lines in the top left panel of Figure 2.,PMC11065619_figure_2,Figure 2.,"Within-person (left column) and between-person (right column) associations between morning positive affect and later-day smoking behavior (top row), and between morning negative affect and later-day smoking behavior (bottom row). Light gray lines (left column) show the range of individual differences in the extent of the within-person associations. Results indicated evidence of credible associations for the top left panel and top right panel.",./data/PMC11065619/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8e8b/11065619/c73cd356f372/nihms-1938186-f0002.jpg
PMC11065619,"As shown in Figure 1 and Figure 4, with all other parameters held identical, a higher random-effect SD resulted in a lower power for both the within- and between-person effects in both the linear and logistic models we investigated.",PMC11065619_figure_1,Figure 1.,"Within-person (left column) and between-person (right column) associations between morning negative affect and later-day smoking urges (top row), and later-day smoking behavior (bottom row). Light gray lines (left column) show the range of individual differences in the extent of the within-person associations. Results indicated evidence of credible associations for the top left panel, top right panel and bottom left panel.",./data/PMC11065619/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8e8b/11065619/37b8d26e08ce/nihms-1938186-f0001.jpg
PMC11065619,"As shown in Figure 1 and Figure 4, with all other parameters held identical, a higher random-effect SD resulted in a lower power for both the within- and between-person effects in both the linear and logistic models we investigated.",PMC11065619_figure_4,Figure A2.,Power under different fixed-effect intercepts for the multilevel logistic regression model. The top two plots are with medium-to-large random effect SDs (SD3) and the bottom two with small random-effect SD (SD1).,./data/PMC11065619/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8e8b/11065619/a7902b0e4680/nihms-1938186-f0004.jpg
PMC11065619,"However, as shown in Figure 2, the influence of the fixed effect intercept was found to be more salient in the small random-effect SD condition.",PMC11065619_figure_2,Figure 2.,"Within-person (left column) and between-person (right column) associations between morning positive affect and later-day smoking behavior (top row), and between morning negative affect and later-day smoking behavior (bottom row). Light gray lines (left column) show the range of individual differences in the extent of the within-person associations. Results indicated evidence of credible associations for the top left panel and top right panel.",./data/PMC11065619/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8e8b/11065619/c73cd356f372/nihms-1938186-f0002.jpg
PMC11065619,"Finally, Figure 3 and Figure 5 show that the effect of varying the correlation between random effects on power was found to be minimal in both of the models.",PMC11065619_figure_3,Figure A1.,Power under different random-effect SDs for the multilevel logistic regression model. Correlation between the random intercept and random slope is set as zero for conditions in these two plots.,./data/PMC11065619/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8e8b/11065619/ad5dcb6aa682/nihms-1938186-f0003.jpg
PMC11065619,"Finally, Figure 3 and Figure 5 show that the effect of varying the correlation between random effects on power was found to be minimal in both of the models.",PMC11065619_figure_5,Figure A3.,Power under different correlation between random effects for the multilevel logistic regression model. The top two plots are with medium-to-large random effect SDs (SD3) and the bottom two with medium random-effect SD (SD2).,./data/PMC11065619/images/figure_5.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8e8b/11065619/31dac2a05938/nihms-1938186-f0005.jpg
