paper_id,claim,figure_id,title,caption,local_image_path,url
PMC9583525,"To investigate if high heterogeneity was associated with the quality of included RCTs, we conducted a sensitivity analysis and excluded RCTs of poor quality (e.g., unclear risk of bias on either sequence generation, allocation concealment, incomplete outcome data, or selective outcome reporting).Results
Study selection
The search yielded a total of 2,148 studies (Figure 1).",PMC9583525_figure_1,Figure 1.,Prisma flow diagram.,./data/PMC9583525/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/d08b/9583525/cc905b4462ef/fpsyt-13-949066-g0001.jpg
PMC9583525,"A total of 116 were excluded for the following reasons: not meeting the inclusion criteria for study design (n = 38), intervention (n = 34), patient population (n = 27), outcome (n = 13), and route of administration (n = 4) (Figure 1).",PMC9583525_figure_1,Figure 1.,Prisma flow diagram.,./data/PMC9583525/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/d08b/9583525/cc905b4462ef/fpsyt-13-949066-g0001.jpg
PMC9583525,"We found a statistically significant pooled effect favoring the intervention over waitlist, treatment as usual, or active control: −0.32 (95% CI −0.53 to −0.11) (Figure 2).",PMC9583525_figure_2,Figure 2.,All informal caregiver interventions included in the meta-analysis. Mean within-group changes and standardized mean differences.,./data/PMC9583525/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/d08b/9583525/0bfd5302746d/fpsyt-13-949066-g0002.jpg
PMC9583525,"The sensitivity analysis with the exclusion of RCTs with poor quality resulted in an I2 of 89%, suggesting an even more substantial heterogeneity among the included RCTs (Supplementary Figure 1).",PMC9583525_figure_1,Figure 1.,Prisma flow diagram.,./data/PMC9583525/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/d08b/9583525/cc905b4462ef/fpsyt-13-949066-g0001.jpg
PMC9583525,We found a statistically significant pooled effect estimate favoring the intervention compared to an active control group: −0.24 (95% CI: −0.48 to 0) (Figure 3).,PMC9583525_figure_3,Figure 3.,Subgroup analysis of all informal caregiver interventions that included an active control group. Mean within-group changes and standardized mean differences.,./data/PMC9583525/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/d08b/9583525/a3b082f05b45/fpsyt-13-949066-g0003.jpg
PMC9583525,"The sensitivity analysis with the exclusion of RCTs with poor quality resulted in an I2 of 0%, suggesting no heterogeneity among the included RCTs (Supplementary Figure 1).",PMC9583525_figure_1,Figure 1.,Prisma flow diagram.,./data/PMC9583525/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/d08b/9583525/cc905b4462ef/fpsyt-13-949066-g0001.jpg
PMC9583525,Mean within-group changes and standardized mean differences.Figure 3.,PMC9583525_figure_3,Figure 3.,Subgroup analysis of all informal caregiver interventions that included an active control group. Mean within-group changes and standardized mean differences.,./data/PMC9583525/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/d08b/9583525/a3b082f05b45/fpsyt-13-949066-g0003.jpg
PMC9583525,"The first included interventions for informal caregivers of people with dementia/Alzheimer's disease (17 studies, N = 1,049) and showed a statistically significant pooled effect favoring interventions for informal caregivers of people with dementia/Alzheimer's disease, −0.2 (95% CI: −0.34 to −0.05) (Figure 4).",PMC9583525_figure_4,Figure 4.,"Subgroup analysis of interventions for informal caregivers of people with dementia/Alzheimer's disease, individual/group: All Studies. Mean within-group changes and standard.",./data/PMC9583525/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/d08b/9583525/3f0b1227e220/fpsyt-13-949066-g0004.jpg
PMC9583525,"The second included all interventions for informal caregivers of people with a severe mental illness (15 studies, N = 823) and showed a statistically significant pooled effect favoring interventions for informal caregivers of people with a mental illness, −0.68 (95% CI: −1.19 to −0.16) (Figure 5).",PMC9583525_figure_5,Figure 5.,"Subgroup analysis of interventions for informal caregivers of people with severe mental illness, group/individual: All studies. Mean within-group changes and standardized mean differences.",./data/PMC9583525/images/figure_5.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/d08b/9583525/c62a68caf159/fpsyt-13-949066-g0005.jpg
PMC9583525,"The sensitivity analysis with the exclusion of RCTs with poor quality resulted in an I2 of 96%, suggesting an even more substantial heterogeneity among the included RCTs (Supplementary Figure 1).",PMC9583525_figure_1,Figure 1.,Prisma flow diagram.,./data/PMC9583525/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/d08b/9583525/cc905b4462ef/fpsyt-13-949066-g0001.jpg
