paper_id,claim,figure_id,title,caption,local_image_path,url
PMC10101820,"Study design
This study employs a participatory qualitative design, with participant asked to use one of two mobile applications for two weeks (randomly allocated), document their experience during those two weeks using photovoice techniques, and participate in a follow-up interview (see Fig. 1).",PMC10101820_figure_1,Fig. 1.,Study design,./data/PMC10101820/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6406/10103530/57994910c035/12966_2023_1447_Fig1_HTML.jpg
PMC10101820,Illustrative participant photographs are reported in Fig. 2 below.,PMC10101820_figure_2,Fig. 2.,"Illustrative photovoice data; Pictures promoted discussions on A) the participant’s reflection on mild activity undertaken after tracking dog walks; B) the type of notification that actually made them want to workout, C) how the app helped them to overcome an external barrier (bad weather) and D) social elements of using apps",./data/PMC10101820/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6406/10103530/da3d42dd6bd2/12966_2023_1447_Fig2_HTML.jpg
PMC10101820,"And it wasn't such a huge jump from ‘I do nothing’ to ‘time to exercise all the time’.” (Participant 08, Map My Fitness, see Fig. 2A)
“I really like this feature about the app - how you can record the duration, calories..",PMC10101820_figure_2,Fig. 2.,"Illustrative photovoice data; Pictures promoted discussions on A) the participant’s reflection on mild activity undertaken after tracking dog walks; B) the type of notification that actually made them want to workout, C) how the app helped them to overcome an external barrier (bad weather) and D) social elements of using apps",./data/PMC10101820/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6406/10103530/da3d42dd6bd2/12966_2023_1447_Fig2_HTML.jpg
PMC10101820,"But they made me feel, more like, motivated, to work out.” (Participant 01, FitOn, see Fig. 2B)Ineffective reminders were perceived differently
A few participants discussed that reminders were not effective at prompting exercise, due to time barriers or low motivation.",PMC10101820_figure_2,Fig. 2.,"Illustrative photovoice data; Pictures promoted discussions on A) the participant’s reflection on mild activity undertaken after tracking dog walks; B) the type of notification that actually made them want to workout, C) how the app helped them to overcome an external barrier (bad weather) and D) social elements of using apps",./data/PMC10101820/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6406/10103530/da3d42dd6bd2/12966_2023_1447_Fig2_HTML.jpg
PMC10101820,"However, with the app, I could do indoor exercises, obviously, and ones in smaller spaces, which I found a much better alternative to doing nothing.” (Participant 12, FitOn, see Fig. 2C)Trainers need to be relatable
The relatability and diversity of trainers affected participants’ engagement.",PMC10101820_figure_2,Fig. 2.,"Illustrative photovoice data; Pictures promoted discussions on A) the participant’s reflection on mild activity undertaken after tracking dog walks; B) the type of notification that actually made them want to workout, C) how the app helped them to overcome an external barrier (bad weather) and D) social elements of using apps",./data/PMC10101820/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6406/10103530/da3d42dd6bd2/12966_2023_1447_Fig2_HTML.jpg
PMC10101820,"These participants discussed that social features should be designed on an opt-in basis to prioritise the safety of female users.
“I guess it's sort of also, you have a bit more like accountability, if you know, the people around you are also using the app... having like my boyfriend or my friend, like, not necessarily push me but be like, “Oh, I'm going to do this workout.” And then that would sort of motivate me to do it as well or work out with them... that was pretty much the only thing that would have had motivated me to actually do it.” (Participant 32, FitOn, see Fig. 2D)
“But then when I clicked into it, it came up with the route and then my neighbour's name.",PMC10101820_figure_2,Fig. 2.,"Illustrative photovoice data; Pictures promoted discussions on A) the participant’s reflection on mild activity undertaken after tracking dog walks; B) the type of notification that actually made them want to workout, C) how the app helped them to overcome an external barrier (bad weather) and D) social elements of using apps",./data/PMC10101820/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6406/10103530/da3d42dd6bd2/12966_2023_1447_Fig2_HTML.jpg
PMC10101820,"This study employs a participatory qualitative design, with participant asked to use one of two mobile applications for two weeks (randomly allocated), document their experience during those two weeks using photovoice techniques, and participate in a follow-up interview (see Fig. 1).",PMC10101820_figure_1,Fig. 1.,Study design,./data/PMC10101820/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6406/10103530/57994910c035/12966_2023_1447_Fig1_HTML.jpg
PMC10101820,"And it wasn't such a huge jump from ‘I do nothing’ to ‘time to exercise all the time’.” (Participant 08, Map My Fitness, see Fig. 2A).",PMC10101820_figure_2,Fig. 2.,"Illustrative photovoice data; Pictures promoted discussions on A) the participant’s reflection on mild activity undertaken after tracking dog walks; B) the type of notification that actually made them want to workout, C) how the app helped them to overcome an external barrier (bad weather) and D) social elements of using apps",./data/PMC10101820/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6406/10103530/da3d42dd6bd2/12966_2023_1447_Fig2_HTML.jpg
PMC10101820,"But they made me feel, more like, motivated, to work out.” (Participant 01, FitOn, see Fig. 2B).",PMC10101820_figure_2,Fig. 2.,"Illustrative photovoice data; Pictures promoted discussions on A) the participant’s reflection on mild activity undertaken after tracking dog walks; B) the type of notification that actually made them want to workout, C) how the app helped them to overcome an external barrier (bad weather) and D) social elements of using apps",./data/PMC10101820/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6406/10103530/da3d42dd6bd2/12966_2023_1447_Fig2_HTML.jpg
PMC10101820,"However, with the app, I could do indoor exercises, obviously, and ones in smaller spaces, which I found a much better alternative to doing nothing.” (Participant 12, FitOn, see Fig. 2C).",PMC10101820_figure_2,Fig. 2.,"Illustrative photovoice data; Pictures promoted discussions on A) the participant’s reflection on mild activity undertaken after tracking dog walks; B) the type of notification that actually made them want to workout, C) how the app helped them to overcome an external barrier (bad weather) and D) social elements of using apps",./data/PMC10101820/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6406/10103530/da3d42dd6bd2/12966_2023_1447_Fig2_HTML.jpg
PMC10101820,"“I guess it's sort of also, you have a bit more like accountability, if you know, the people around you are also using the app... having like my boyfriend or my friend, like, not necessarily push me but be like, “Oh, I'm going to do this workout.” And then that would sort of motivate me to do it as well or work out with them... that was pretty much the only thing that would have had motivated me to actually do it.” (Participant 32, FitOn, see Fig. 2D).",PMC10101820_figure_2,Fig. 2.,"Illustrative photovoice data; Pictures promoted discussions on A) the participant’s reflection on mild activity undertaken after tracking dog walks; B) the type of notification that actually made them want to workout, C) how the app helped them to overcome an external barrier (bad weather) and D) social elements of using apps",./data/PMC10101820/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/6406/10103530/da3d42dd6bd2/12966_2023_1447_Fig2_HTML.jpg
