paper_id,claim,figure_id,title,caption,local_image_path,url
PMC9774216,"The text in this panel notes that the article has not been peer reviewed and includes a link to more information about the “NIH Preprint Pilot.” To communicate the “NIH-supported” scope of the pilot, an NIH-branded preprint banner was also added to records in PMC (Figure 1).",PMC9774216_figure_1,Figure 1.,"Screenshot of a preprint record display in PMC (PMC8282109). This example record includes green information panel identifying the record as a preprint that has not been peer reviewed, the preprint indicator in the citation, and the yellow related content information panel that points to the associated peer-reviewed journal version and preprint server.",./data/PMC9774216/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cb03/10798320/f717ff6399b2/nihpp-2022.12.12.520156v2-f0001.jpg
PMC9774216,"This example record includes green information panel identifying the record as a preprint that has not been peer reviewed, the preprint indicator in the citation, and the yellow related content information panel that points to the associated peer-reviewed journal version and preprint server.A “Preprint” indicator was also added to the displayed citation metadata and “Cite” tool in PMC and PubMed to foster transparency as well as accurate citation (Figure 2).",PMC9774216_figure_2,Figure 2.,"Screenshot of a preprint record display in PubMed (PMID: 34268520). This example record includes green information panel identifying the record as a preprint that has not been peer reviewed, the preprint indicator in the citation metadata, and Cite tool pop-up window with the “[Preprint]” indicator.",./data/PMC9774216/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cb03/10798320/85735ec3f7b4/nihpp-2022.12.12.520156v2-f0002.jpg
PMC9774216,"This example record includes green information panel identifying the record as a preprint that has not been peer reviewed, the preprint indicator in the citation metadata, and Cite tool pop-up window with the “[Preprint]” indicator.Additionally, the yellow information panel in PMC that displays prior to the abstract and includes related content links was expanded to include a pointer to the preprint on the source preprint server website and a link from the preprint record to an associated peer-reviewed journal version, when available (Figure 1).",PMC9774216_figure_1,Figure 1.,"Screenshot of a preprint record display in PMC (PMC8282109). This example record includes green information panel identifying the record as a preprint that has not been peer reviewed, the preprint indicator in the citation, and the yellow related content information panel that points to the associated peer-reviewed journal version and preprint server.",./data/PMC9774216/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cb03/10798320/f717ff6399b2/nihpp-2022.12.12.520156v2-f0001.jpg
PMC9774216,"Users may also access and view the preprint record directly from the source preprint server by clicking on the server link in this panel, the hyperlinked DOI in PMC and PubMed, or the server-branded “LinkOut” button in PubMed (Figure 2).",PMC9774216_figure_2,Figure 2.,"Screenshot of a preprint record display in PubMed (PMID: 34268520). This example record includes green information panel identifying the record as a preprint that has not been peer reviewed, the preprint indicator in the citation metadata, and Cite tool pop-up window with the “[Preprint]” indicator.",./data/PMC9774216/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cb03/10798320/85735ec3f7b4/nihpp-2022.12.12.520156v2-f0002.jpg
PMC9774216,Preprints that were linked to published journal articles were labeled as “Updated” in PubMed (Figure 3).,PMC9774216_figure_3,Figure 3.,"Screenshot of a preprint record search result in PubMed. This example includes the preprint indicator following the DOI as well as the Updated identifier, indicating that a peer-reviewed journal version is available.",./data/PMC9774216/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cb03/10798320/fbb07104de98/nihpp-2022.12.12.520156v2-f0003.jpg
PMC9774216,"In PMC, a “Published in” link was added to the search results display to take the user directly to the peer-reviewed journal version, if available (Figure 4).",PMC9774216_figure_4,Figure 4.,Screenshot of search results that include preprint records in PMC. These examples include the “Preprint” indicator following the preprint server name and display of the “Published in” link for any associated peer-reviewed journal version.,./data/PMC9774216/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cb03/10798320/4df1f82230f6/nihpp-2022.12.12.520156v2-f0004.jpg
PMC9774216,"This example includes the preprint indicator following the DOI as well as the Updated identifier, indicating that a peer-reviewed journal version is available.Figure 4.",PMC9774216_figure_4,Figure 4.,Screenshot of search results that include preprint records in PMC. These examples include the “Preprint” indicator following the preprint server name and display of the “Published in” link for any associated peer-reviewed journal version.,./data/PMC9774216/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cb03/10798320/4df1f82230f6/nihpp-2022.12.12.520156v2-f0004.jpg
PMC9774216,"Of the preprint records added to PMC and PubMed, the majority were posted to either medRxiv (47%) or bioRxiv (38%) (Figure 5).",PMC9774216_figure_5,Figure 5.,Breakdown of preprints by server during the first two years of the Pilot (see Supplemental File 3).,./data/PMC9774216/images/figure_5.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cb03/10798320/012777a98b38/nihpp-2022.12.12.520156v2-f0005.jpg
PMC9774216,"The volume of preprints identified as in scope for Phase 1 varied over time, peaking at 538 preprints in the first quarter of the pilot (June 9 – September 9, 2020; see Figure 6).",PMC9774216_figure_6,Figure 6.,"Number of preprints added to PMC upon launch (June 9, 2020) of the NIH Preprint Pilot and in each subsequent quarter of the pilot during the first 2 years (see Supplemental File 3).",./data/PMC9774216/images/figure_6.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cb03/10798320/1d17940cc9a0/nihpp-2022.12.12.520156v2-f0006.jpg
PMC9774216,"Since June 2020, there was quarterly growth in the number of NIH-supported authors selecting some type of Creative Commons license (see Figure 7).",PMC9774216_figure_7,Figure 7.,"Bar graph showing number of preprints added to the Pilot at the time of launch and in each subsequent quarter of Phase 1, by license type.",./data/PMC9774216/images/figure_7.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cb03/10798320/8559f9710e41/nihpp-2022.12.12.520156v2-f0007.jpg
PMC9774216,"Of the 2,767 preprint records available in PubMed at the end of October 2021, there were only 20 that were returned in search results that were not viewed.Accelerated discovery
Approximately 72% of or 2,512 preprints added to PMC and PubMed through June 2022 had been linked to a peer-reviewed journal version by December 2022 (Figure 9).",PMC9774216_figure_9,Figure 9.,Quarterly breakdown of preprint status as of December 2022 based on date preprint was posted.,./data/PMC9774216/images/figure_9.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cb03/10798320/108d0ff7de21/nihpp-2022.12.12.520156v2-f0008.jpg
PMC9774216,"Survey respondents represented a cross-section of PMC and PubMed user groups, with one-third of respondents being researchers (Figure 10).",PMC9774216_figure_10,Figure 10.,Number of respondents to the preprint survey by user group.,./data/PMC9774216/images/figure_10.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cb03/10798320/520780c63c48/nihpp-2022.12.12.520156v2-f0009.jpg
PMC9774216,"Sixty-two percent of survey respondents (201) reported having previously heard of preprints, although there was variability across user types (see also Figure 11):
Figure 11.",PMC9774216_figure_11,Figure 11.,Survey respondents and their responses to whether they had previously heard of preprints in a survey of PubMed and PMC users in July and August 2021.,./data/PMC9774216/images/figure_11.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cb03/10798320/9a654d3ed26b/nihpp-2022.12.12.520156v2-f0010.jpg
PMC9774216,"Survey responses indicated that users were generally able to distinguish that they were viewing a preprint record in PMC and PubMed; Seventy percent (177) indicated that it was “Clear,” noting differences across user types as shown in Figure 12.",PMC9774216_figure_12,Figure 12.,"Users’ responses on whether it was clear to users that they were viewing a preprint, by audience type.",./data/PMC9774216/images/figure_12.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cb03/10798320/f8ae5536af3f/nihpp-2022.12.12.520156v2-f0011.jpg
PMC9774216,"Open in a new tab
Users’ responses on whether it was clear to users that they were viewing a preprint, by audience type.On average, survey respondents indicated that preprints are very important, especially for the scientific community at large, and even more so for emerging topics like the SARS-CoV-2 virus and COVID-19 (see Figure 13).",PMC9774216_figure_13,Figure 13.,"Survey responses on the importance of preprint discovery (i.e., “How important is it to be able to discover and access preprints?”)",./data/PMC9774216/images/figure_13.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cb03/10798320/71993a3f6998/nihpp-2022.12.12.520156v2-f0012.jpg
PMC9774216,"Fifty-seven percent (95) of survey respondents reported that having preprints in PubMed and PMC did not impact their trust in these databases, but for those for whom it did, it was more likely to increase than decrease their trust (see Figure 14).",PMC9774216_figure_14,Figure 14.,"Responses to, “To what extent does having preprints in PubMed or PubMed Central increase or decrease your trust in the information found in PubMed or PubMed Central?”",./data/PMC9774216/images/figure_14.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cb03/10798320/7a2b4684ccba/nihpp-2022.12.12.520156v2-f0013.jpg
PMC9774216,A “Preprint” indicator was also added to the displayed citation metadata and “Cite” tool in PMC and PubMed to foster transparency as well as accurate citation (Figure 2).,PMC9774216_figure_2,Figure 2.,"Screenshot of a preprint record display in PubMed (PMID: 34268520). This example record includes green information panel identifying the record as a preprint that has not been peer reviewed, the preprint indicator in the citation metadata, and Cite tool pop-up window with the “[Preprint]” indicator.",./data/PMC9774216/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cb03/10798320/85735ec3f7b4/nihpp-2022.12.12.520156v2-f0002.jpg
