paper_id,claim,figure_id,title,caption,local_image_path,url
PMC10306213,"The mentioning of methods increased over time (OR: 1.12 (95% CI: [1.01‒1.24]), p = 0.025, Fig 1 and S3 File, section 6.1.1), i.e., methods were mentioned more frequently in the article titles more recently.",PMC10306213_figure_1,Fig 1. Forest plots for the effect of time on title content and form.,"Displayed are odds ratios (square) per increase by one year, corresponding 95% confidence intervals (whisker) and p-values (numbers).",./data/PMC10306213/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e4e7/10306213/397266005545/pone.0287677.g001.jpg
PMC10306213,"For the mentioning of the patient population, neither an increase over time (OR: 1.06 (95% CI: [0.99‒1.13]), p = 0.100, Fig 1) nor substantial differences between the journals (S3 File, section 6.1.2) could be observed.",PMC10306213_figure_1,Fig 1. Forest plots for the effect of time on title content and form.,"Displayed are odds ratios (square) per increase by one year, corresponding 95% confidence intervals (whisker) and p-values (numbers).",./data/PMC10306213/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e4e7/10306213/397266005545/pone.0287677.g001.jpg
PMC10306213,"This is consistent with the results from the logistic regression analysis (OR: 1.07 (95% CI: [0.99‒1.16]), p = 0.072, Fig 1 and S3 File, section 6.1.3).",PMC10306213_figure_1,Fig 1. Forest plots for the effect of time on title content and form.,"Displayed are odds ratios (square) per increase by one year, corresponding 95% confidence intervals (whisker) and p-values (numbers).",./data/PMC10306213/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e4e7/10306213/397266005545/pone.0287677.g001.jpg
PMC10306213,"Additionally, we observed an increase of clinical context mentioning over time (OR: 1.10 (95% CI: [1.01‒1.19]), p = 0.025, Fig 1 and S3 File, section 6.1.4).",PMC10306213_figure_1,Fig 1. Forest plots for the effect of time on title content and form.,"Displayed are odds ratios (square) per increase by one year, corresponding 95% confidence intervals (whisker) and p-values (numbers).",./data/PMC10306213/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e4e7/10306213/397266005545/pone.0287677.g001.jpg
PMC10306213,"Over time the naming of treatments in the title increased (OR: 1.08 (95% CI: [1.02‒1.16]), p = 0.015, Fig 1 and S3 File, section 6.1.5).",PMC10306213_figure_1,Fig 1. Forest plots for the effect of time on title content and form.,"Displayed are odds ratios (square) per increase by one year, corresponding 95% confidence intervals (whisker) and p-values (numbers).",./data/PMC10306213/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e4e7/10306213/397266005545/pone.0287677.g001.jpg
PMC10306213,"However, an increase over time could not be observed (p = 0.858, Fig 1).Items–Form
In terms of the title form topic methods, abbreviations were less used in NEJM titles and most used in Lancet titles, 24% and 55 respectively (see Table 2).",PMC10306213_figure_1,Fig 1. Forest plots for the effect of time on title content and form.,"Displayed are odds ratios (square) per increase by one year, corresponding 95% confidence intervals (whisker) and p-values (numbers).",./data/PMC10306213/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e4e7/10306213/397266005545/pone.0287677.g001.jpg
PMC10306213,"An increase use over time was observed (OR: 1.13 (95% CI: [1.05‒1.20]), p < 0.001, Fig 1) as well as differences between journals (S3 File, section 7.1.1).",PMC10306213_figure_1,Fig 1. Forest plots for the effect of time on title content and form.,"Displayed are odds ratios (square) per increase by one year, corresponding 95% confidence intervals (whisker) and p-values (numbers).",./data/PMC10306213/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e4e7/10306213/397266005545/pone.0287677.g001.jpg
PMC10306213,"Moreover, the usage of subtitles increased over time (OR: 1.22 (95% CI: [1.07‒1.38]), p < 0.003, Fig 1).",PMC10306213_figure_1,Fig 1. Forest plots for the effect of time on title content and form.,"Displayed are odds ratios (square) per increase by one year, corresponding 95% confidence intervals (whisker) and p-values (numbers).",./data/PMC10306213/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e4e7/10306213/397266005545/pone.0287677.g001.jpg
PMC10306213,"A decrease of phrasal titles over time was observed in the regression analysis (OR: 0.90 (95% CI: [0.81‒1.00]), p < 0.044, Fig 1 and S3 File, section 7.2.2).",PMC10306213_figure_1,Fig 1. Forest plots for the effect of time on title content and form.,"Displayed are odds ratios (square) per increase by one year, corresponding 95% confidence intervals (whisker) and p-values (numbers).",./data/PMC10306213/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e4e7/10306213/397266005545/pone.0287677.g001.jpg
PMC10306213,"However, an increase over time could not be observed (p = 0.858, Fig 1).",PMC10306213_figure_1,Fig 1. Forest plots for the effect of time on title content and form.,"Displayed are odds ratios (square) per increase by one year, corresponding 95% confidence intervals (whisker) and p-values (numbers).",./data/PMC10306213/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/e4e7/10306213/397266005545/pone.0287677.g001.jpg
